"B0055D5AS4","All of our lentil chip flavors are designed to complement the wonderful natural flavor of the lentil. Sea salt is our original flavor and allows the taste of the lentil to really shine through. It may be simple and nutritious, but it is also amazingly delicious. The unique flavor of the lentil expands your world of snacking possibilities, and the light dusting of sea salt just a pinch on each chip lets your mouth savor this new experience to the fullest. These chips are great for delis, restaurants, industrial kitchens that cook in bulk, chefs and other food service professionals looking for unique and flavorful side options.","Simply 7 Lentil Chips, Sea Salt, 0.8-Ounce Bags (Pack of 24)","http://ecx.images-amazon.com/images/I/51AERPcY4tL._SY300_.jpg"
"B00570LU7K","Discover Baked Lentil Chips, a delicious, heart-healthy alternative to ordinary chips. Inspired by the balanced lifestyle of the Mediterranean region, this all-natural, gluten-free snack is made from high-protien, nutritious lentils, garbanzo, and adzuki beans. Baked Lentil Chips are ideal for sophisticated entertaining or simply adventurous snacking with your favorite dips and spreads or straight from the bag!(Note: This Product Description Is Informational Only. Always Check The Actual Product Label In Your Possession For The Most Accurate Ingredient Information Before Use. For Any Health Or Dietary Related Matter Always Consult Your Doctor Before Use.)UPC: 856435001699 U","Mediterranean Snacks Baked Lentil Chips 1-ounce (Pack of 24) (Cracked Pepper)","http://ecx.images-amazon.com/images/I/512PeUGPoDL._SY300_.jpg"
"B00570T1W6","Tired of trying a new flavor every few weeks? We all know what happens when we buy a box of chips and the taste is not to our liking. Those days are over as we got the perfect solution for that. This mix includes 8 bags of each flavor! Save yourself a headache, time and money by getting this mix! Discover Baked Lentil Chips, a delicious, heart healty alternative to ordinary chips. Inspired by the balanced lifestyle of the Mediterranean region, this all natural, gluten-free snack is made from high protein, nutritious lentils, garbanzo, and adzuki beans. Baked Lentil Chips are ideal for sophisticated entertaining or simply adventurous snacking with your favorite dips and spreads or straight from the bag!(Note: This Product Description Is Informational Only. Always Check The Actual Product Label In Your Possession For The Most Accurate Ingredient Information Before Use. For Any Health Or Dietary Related Matter Always Consult Your Doctor Before Use.)UPC: 856435001682 U","Mediterranean Baked Rosemary Lentil Chips 1-Ounce (Pack of 24)","http://ecx.images-amazon.com/images/I/519m6tnME%2BL._SY300_.jpg"
"B0057XN6AQ","Did you know that Tayto is over 50 years old. The combination of traditional Irish potatoes and sunflower oil make the perfect crisp, or is it the top secret flavour that makes the perfect taste ? Experience it for yourself. Tear open a pack and get munching!","Tayto Cheese &amp; Onion Chips 25g x 6 Pack","http://ecx.images-amazon.com/images/I/4143Iu1L2PL._SY300_.jpg"
"B0058AARM8","Want to get more spirulina in your life? Heres the perfect excuse: Spirulina Super Chips. They may be green, but theyre big on banana flavor and raw goodness. Theyre so good, we recommend that you buy more than one bag weve heard that they disappear very quickly!Benefits & Usage:Full of vegetarian protein, B-complex vitamins and beta-carotene, spirulina has been revered for its health benefits for decades, and here its combined with the power of bananas, coconut and sesame seeds for a crunchy treat thats a boon for the body.","Super Chips Spirulina (Case of 12) 3 Ounces","http://ecx.images-amazon.com/images/I/51wR667uyWL._SY300_.jpg"
"B0058K3W3E","Great Taste","Mission Tortilla Triangles Chips, 13 oz (Pack of 3)","http://ecx.images-amazon.com/images/I/31BJ7QoGcrL.jpg"
"B00594RT42","For soothing relief of hemorrhoids, piles and other rectal irritations.","Wiseways Herbal: Witch Hazel Suppositories, 12 ct","http://ecx.images-amazon.com/images/I/51NS0IL0%2BKL._SY300_.jpg"
"B0059XHDBC","Artificially flavored.","McCormick Bacon Chips Imitation, 4.1 Ounce","http://ecx.images-amazon.com/images/I/411d133OHiL._SY300_.jpg"
"B005ASLIIU","Great snack, highly recommended for everyone to enjoy it!","Trader Joe's Vegetable Root Chips","http://ecx.images-amazon.com/images/I/51qsaK-qw4L._SY300_.jpg"
"B005ASF2D2","Great tasting Trader Joe's sea salt chips. Very healthy, highly recommended!","Trader Joe's Ridge Cut Sweet Potato Chips","http://ecx.images-amazon.com/images/I/51ETIzOjR1L._SY300_.jpg"
"B005BD9GU6","The SunSpire story began in 1979 when Janet Jennings, a fourth-generation chocolatier, set out to create a line of all-natural chocolate products that used no artificial colors, flavors, preservatives or additives. Today, SunSpire is one of the nation&#x2019;s leading providers of all-natural chocolates, as well as the number one producer of all-natural chocolate products in the baking category. SunSpire's commitment to quality is a holistic one that starts with the farmers who grow our cocoa beans and extends to every facet of their lives &#x2014;from the agricultural methods they use, to the health and education of their families, to the welfare of the communities where they live and work. The cornerstone of this commitment is our Caring for Cocoa Communities program, which is dedicated to providing hands-on support to our cocoa growers by donating tools and resources to increase harvest yields, support their schools, and improve the quality of their crops. We are proud to serve your family the best quality nature can provide.","SunSpire Unsweetened Carob Chips, 10 Ounce Bag","http://ecx.images-amazon.com/images/I/51uO0ONfEhL._SX300_.jpg"
"B005DU2QRC","Save on Beanfields Pico de Gallo (12x6 OZ). Made in USA from Navy Beans, Black Beans, Long Grain Rice, Cold Pressed High Oleic Safflower or Sunflower Oil. Flavoring: Tortilla, Yeast, Sea Salt, Spices, Onion Powder, Tomato Powder, Green Bell Pepper Powder, Dehydrated Cilantro, Garlic Powder, Celery Powder(Stalk and Leaf), Extractives of Paprika, Safflower Oil, Natural Smoke Flavor, Spice Extractive. (Please check the ingredients before use. If in doubt please talk to your health professional before use.)","Beanfields Pico de Gallo Vege Chips (12x6 OZ)","http://ecx.images-amazon.com/images/I/315SSufb0TL.jpg"
"B005E7AY50","INGREDIENTS: Plantains, Sunflower Oil, Salt Serving size of approximately 20 chips, 6 servings per bag. 140 calories per serving.","Trader Joe's Roasted Plantain Chips 6oz (Pack of 6)","http://ecx.images-amazon.com/images/I/51myaX7qYAL._SY300_.jpg"
"B005E9GQ7I","Lavash Flat Bread Chips Lightly Seasoned with Sesame, Rosemary &amp; Olive Oil Net Wt 30 oz (1LB 14 oz) 850g","Lavash Flat Bread Chips Lightly Seasoned with Sesame, Rosemary &amp; Olive Oil Net Wt 30 oz (1LB 14 oz) 850g","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB192198896_.gif"
"B005EO5GQA","Raw Organic Coconut ChipsFinally, truly wonderful coconut chips have arrived! Delicious, naturally sweetened raw coconut thinly sliced into larger 'curls' have been dried at low temperatures to maintain the highest nutritive value. Certified USDA organic, so you know you're getting pure, unadulterated coconut as close to fresh as possible.","Live Superfoods Raw Organic Coconut Chips","http://ecx.images-amazon.com/images/I/31v2xTYoC-L._SY300_.jpg"
"B005FC72CW","Upc: 852834-002091 pinto bean & flax sea salt chips 24/1.25 oz by beanitos cholesterol free; low salt / low sodium / reduced sodium; corn free; natural or organic ingredients; gluten free; soy free; kosher; wheat free; low carb; yeast free ingredients: whole pinto beans, whole brown flaxseeds, whole grain rice (brown and/or long grain white), pure sunflower or safflower oil, guar bean gum, sea salt. nutrition facts serving size 1.25 oz (35g) servings per container 1 amount per serving calories 187 calories from fat 87 % daily value* total fat 10 g 15% saturated fat 0.75 g 3% trans fat 0 g cholesterol 0 mg 0% sodium 68 mg 3% total carbohydrate 18 g 6% dietary fiber 6 g 25%","Beanitos Pinto Bean Chips, Flax Seed, 1.25-Ounce (Pack of 24)","http://ecx.images-amazon.com/images/I/51QkSy4gp7L._SY300_.jpg"
"B005FC727M","Whole Black Beans, Whole Grain Rice (Brown and/or Long Grain White), Pure Sunflower or Safflower Oil, Bean Gum, Sea Salt.nIngredients Updated: 5/3/2011","Beanitos Black Bean Chips, Sea Salt, 1.25-Ounce (Pack of 24)","http://ecx.images-amazon.com/images/I/51l8ZhufpwL._SY300_.jpg"
"B005FC729U","Whole Black Beans, Whole Grain Rice (Brown and/or Long Grain White), Pure Sunflower or Safflower Oil, Salt, Raw Powdered Brown Sugar, Tomato Powder, Torula Yeast, Paprika, Raw Sugar, Onion Powder, Chipotle Chili Peppers, Spices, Less Than 2% of Garlic Powder, Citric Acid, Malic Acid, Natural Smoke Flavor, Silicon Dioxide (Anti-Caking), Guar Bean Gum","Beanitos Black Bean Chips, Chipotle Barbecue, 1.25-Ounce (Pack of 24)","http://ecx.images-amazon.com/images/I/51Nvnh32CcL._SY300_.jpg"
"B005FC72AO","Upc: 852834-002114 pinto bean & flax cheddar chips 24/1.25 oz by beanitos cholesterol free; natural or organic ingredients; corn free; soy free; gluten free; wheat free; low carb; yeast free; low salt / low sodium / reduced sodium ingredients: whole pinto beans, whole brown flaxseeds, whole grain rice (brown and/or long grain white), pure sunflower or safflower oil, cheddar cheese blend (cheddar cheese [milk, salt, cheese cultures, enzymes], whey, buttermilk, salt, disodium phosphate), salt, torula yeast, spices, onion powder, tomato powder, garlic powder, less than 2% of lactic acid, citric acid, silicon dioxide (anti-caking), guar bean gum. nutrition facts serving size 1.25 oz (35g) servings per container 1 amount per serving calories 187 calories from fat 87 % daily value* total fat 10 g 15% saturated fat 0.75 g 3% trans fat 0 g cholesterol 0 mg 0% sodium 68 mg 3% total carbohydrate 18 g 6% dietary fiber 6 g 25%","Beanitos Pinto Bean Chips, Flax Seed and Chedder, 1.25-Ounce (Pack of 24)","http://ecx.images-amazon.com/images/I/5176yjQqR7L._SY300_.jpg"
"B005FG6KZ8","Cheetos Crunchy Cheddar Jalapeno Snacks. Made with Real Cheese.","Cheetos Crunchy Jalapeno Flavored Snacks, 9.75oz Bags (Pack of 3)","http://ecx.images-amazon.com/images/I/41-pDOqK9dL.jpg"
"B005GLNTJM","Mayte Sweet Plantain Chips 3.04 Oz - Maduritos Dulce","Mayte Sweet Plantain Chips 3.04 Oz - Maduritos Dulce","http://ecx.images-amazon.com/images/I/51AzELufPBL._SY300_.jpg"
"B005GLOB58","Mama Lycha specializes in the manufacture, importation and distribution of food products from Latin America and International origin. Product of El Salvador. Mama Lycha zambos Chile - lemon pico.","Mama Lycha Zambos Plantain Chips with Chile and Lemon Pico, 6 Ounce","http://ecx.images-amazon.com/images/I/51B9wx8FtSL._SY300_.jpg"
"B005GRC1C2","Good Health Kettle Style Olive Oil Potato Chips, Rosemary, 5-Ounce Bags (Pack of 12) ( Value Bulk Multi-pack)","Good Health Kettle Style Olive Oil Potato Chips, Rosemary, 5-Ounce Bags (Pack of 12) ( Value Bulk Multi-pack)","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB192198896_.gif"
"B005GTUO6K","Late July Sea Salt By The Seashore Tortilla Chips ( 12/6 OZ) ( Value Bulk Multi-pack)","Late July Sea Salt By The Seashore Tortilla Chips ( 12/6 OZ) ( Value Bulk Multi-pack)","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB192198896_.gif"
"B005GTTQ5U","Enjoy Blue Diamond Nut Nacho Chips (12x4.25Oz). Introducing Blue Diamond Nut Chips&trade;, the great new way to add a little fun to your lunchbox and a lot of guilt-free pleasure to your party table! Available in 3 great flavors, these tasty baked chips are made from brown rice and almonds. With less saturated fat and calories per serving than potato chips, Blue Diamond Nut Chips&trade; are More Than a Snack&trade; from The Almond People&trade;. Introducing Blue Diamond Nut Chips&trade;, the great new way to add a little fun to your lunchbox and a lot of guilt-free pleasure to your party table! Available in 3 great flavors, these tasty baked chips are made from brown rice and almonds. With less saturated fat and calories per serving than potato chips, Blue Diamond Nut Chips&trade; are More Than a Snack&trade; from The Almond People&trade;. (Please note information is descriptional only. Please refer ingredients on product prior to use and please consult your health professional with any health or dietary matters before use.)","Blue Diamond Nacho Nut Chips 12x4.25oz ( Value Bulk Multi-pack)","http://ecx.images-amazon.com/images/I/31Vrdgew1HL.jpg"
"B005GTVX2E","Kettle Baked Potato Chips, Sea Salt, 4-Ounce Bags (Pack of 15) ( Value Bulk Multi-pack)","Kettle Baked Potato Chips, Sea Salt, 4-Ounce Bags (Pack of 15) ( Value Bulk Multi-pack)","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB192198896_.gif"
"B005GTW06C","Popcorners Kettle Popped Corn Chips (12x5 Oz)","Popcorners Kettle Popped Corn Chips (12x5 Oz)","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB192198896_.gif"
"B005GXH1RG","The Mediterranean Snack Food Baked Lentil Chips, Sea Salt &amp; Cracked Pepper, 4.5-Ounce Bags (Pack of 12) ( Value Bulk Multi-pack)","The Mediterranean Snack Food Baked Lentil Chips, Sea Salt &amp; Cracked Pepper, 4.5-Ounce Bags (Pack of 12) ( Value Bulk Multi-pack)","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB192198896_.gif"
"B005HH17J4","Looking for a truly healthy snack? You&#x2019;ve found it with Kaia Foods&#x2019; Raw Kale Chips! These tasty snacks are made as simply as possible so that they&#x2019;re as good for you as they can be &#x2013; they&#x2019;re sprouted, mixed and dehydrated at low temperatures to retain the valuable nutrients found naturally in the all-natural and organic ingredients. Kale is extremely nutrient-rich and is packed with protein as well as vitamins A and C, making these snacks an antioxidant powerhouse! Gluten-Free.","Kaya Foods Kale Chips, Og, Raw, BBQ, 2.20-Ounce (Pack of 4)","http://ecx.images-amazon.com/images/I/41HXP26j5ML._SY300_.jpg"
"B005HH17HG","Looking for a truly healthy snack? You&#x2019;ve found it with Kaia Foods&#x2019; Raw Kale Chips! These tasty snacks are made as simply as possible so that they&#x2019;re as good for you as they can be &#x2013; they&#x2019;re sprouted, mixed and dehydrated at low temperatures to retain the valuable nutrients found naturally in the all-natural and organic ingredients. Kale is extremely nutrient-rich and is packed with protein as well as vitamins A and C, making these snacks an antioxidant powerhouse! Gluten-Free.","Kaya Foods Kale Chips, Raw, Cheesy, 2.20-Ounce (Pack of 4)","http://ecx.images-amazon.com/images/I/41M1ZmiKDNL._SY300_.jpg"
"B005HH17I0","Looking for a truly healthy snack? You&#x2019;ve found it with Kaia Foods&#x2019; Raw Kale Chips! These tasty snacks are made as simply as possible so that they&#x2019;re as good for you as they can be &#x2013; they&#x2019;re sprouted, mixed and dehydrated at low temperatures to retain the valuable nutrients found naturally in the all-natural and organic ingredients. Kale is extremely nutrient-rich and is packed with protein as well as vitamins A and C, making these snacks an antioxidant powerhouse! Gluten-Free.","Kaya Organic Kale Chips, Chili Lime 2.20-Ounce (Pack of 4)","http://ecx.images-amazon.com/images/I/41VVe1KI79L._SY300_.jpg"
"B005HOHTXA","The plantain is a member of the banana family having a similar appearance but is much larger and can only be eaten when cooked. Our plantains are harvested in Costa Rica, Ecuador and Guatemala when they are at the perfect stage for making our chips. The skin is removed, the plantain is sliced into vegetable oil and fried for approximately 1.5 minutes. The product is either sliced length wise into strips, sticks or round and placed into eight different size bags which include salted, no salt, garlic, spicy Caribbean, or Mojo Mama seasonings. Plantain Chips are one of the most nutritional snacks since they are rich in potassium and contain vitamins A and C. The product quality is a result of our careful inspection of each Plantain and specific oil chemistry. Kosher, Gluten Free, Wheat Free, Dairy Free","Chifles Chips, Plantain, Orig, 3-Ounce (Pack of 48)","http://ecx.images-amazon.com/images/I/31vabM0p4QL.jpg"
"B005HSSCFK","Route 11 Potato Chips Potato Chip, Bbq, 6-Ounce (Pack of 6)","Route 11 Potato Chips Potato Chip, Bbq, 6-Ounce (Pack of 6)","http://ecx.images-amazon.com/images/I/51GFRJGEgbL._SY300_.jpg"
"B005HSSDFY","World Gourmet Veggie Chips, Sea Salt, 7-Ounce (Pack of 6)","World Gourmet Veggie Chips, Sea Salt, 7-Ounce (Pack of 6)","http://ecx.images-amazon.com/images/I/51iC-cqLhkL._SY300_.jpg"
"B005HVE9RW","Save on Wickles Pickles (12x16 Oz). Wickles (short for Wickedly delicious pickles!) are a unique blend of dill, garlic, and sweetness with just enough spice to keep you reaching for more. Wickles Pickles are the most exciting new pickle product in years. We hope you enjoy them as much as we do! 12 jars per case Note: description is informational only. Please refer to the actual product ingredient list prior to use. Please refer any questions to your health professional before using this product.","Sims Foods, Inc Pickles, Sweet Chips, 16-Ounce Glass(Pack of 4)","http://ecx.images-amazon.com/images/I/31gZfWzGg5L.jpg"
"B005ISID1C","Hershey Cinnamon Baking Chips - 10 oz (12 pack)","Hershey Cinnamon Baking Chips - 10 oz (12 pack)","http://ecx.images-amazon.com/images/I/51JlYqoSmfL._SY300_.jpg"
"B005IY5AU8","CrispRoot Chips are made from the exotic cassava root, a root vegetable that's got twice the fiber ans a lot less fat than your average potato chip. We cut our chips into thick, ridged slices you can really sink your teeth into. Then, we toss them with seasonings that take them over the top of yum. Once you try a CrispRoot Chip, we think you'll turn your back on potato chips. Breaking up is hard to do, but this time, you won't regret it. The Cassava Tree grows all over Asia, South America and Africa. Cassava root is the primary energy source for 800 million people all over the planet. Cassava can be eaten boiled, mashed, or fried. We like it best made into chips, naturally.","CrispRoot Ridged Cassava Root Chips Variety Pack, 5-Ounce Bags (Pack of 12)","http://ecx.images-amazon.com/images/I/41Tg7lZ8a1L._SX300_.jpg"
"B005JDF8V4","Lay's Stax Sour Cream & Onion Potato Crisps 5.5 oz","Lay's Stax Sour Cream &amp; Onion Potato Crisps 5.5 oz","http://ecx.images-amazon.com/images/I/41QARC8b8CL._SY300_.jpg"
"B005JDFBWU","Pringles Jalapeno Super Stack Potato Chips 6.38 oz","Pringles Jalapeno Super Stack Potato Chips 6.38 oz","http://ecx.images-amazon.com/images/I/31MTxKk8hnL.jpg"
"B005JDFA3U","Pringles Barbecue Super Stack Potato Chips 6.38 oz","Pringles Barbecue Super Stack Potato Chips 6.38 oz","http://ecx.images-amazon.com/images/I/310Awyy3E9L._SY300_.jpg"
"B005JDFBB6","Lay's Stax Salt & Vinegar Potato Crisps 5.5 oz","Lay's Stax Salt &amp; Vinegar Potato Crisps 5.5 oz","http://ecx.images-amazon.com/images/I/31uzxRARuKL._SY300_.jpg"
"B005JEYV20","Everyone loves the flavor of Backyard Barbeque - smoky, spicy, tangy and sweet. But, it's the sublime feeling of a classic summertime barbeque that we really love. Good friends, cold drinks, tasty grub. Those long, slow evenings whiling away the time like there's no tomorrow. These Backyard Barbeque beauties are all that, and a bag of chips. Seriously. Sit back and savor summer's sweet embrace.","Kettle Chips, Backyard Barbeque, 2 Ounce, 6 Count Caddy","http://ecx.images-amazon.com/images/I/51O0AZij%2BzL._SY300_.jpg"
"B005JGXETY","Classic Mix Assortment: 10 - Cheetos Crunchy, 12- Doritos Nacho Cheese Tortilla Chips, 8- Doritos Cool Ranch Tortilla Chips, 8- Fritos Corn Chips, 6- Lay's Classic Potato Chips, 4- Lay's KC Masterpiece BBQ Chips or Lay's Sour Cream & Onion Chips. 2- Lay's brand Sour Cream & Onion Flavored Potato Chips.","Frito Lay &quot;Big Grab&quot; Classic Mix Variety Chips, 50ct.","http://ecx.images-amazon.com/images/I/51lTpVa%2BebL._SY300_.jpg"
"B005JQIXTK","THE GREAT TASTE THAT YOU ALWAYS ENJOYED WHEN YOU WERE A KID A CANADIAN GREAT REAL CHEDDAR CHEESE TASTE!","3 - Pack of Heawkins Cheezie Cheezies Cheese Are Like Cheetos, Cheese Puffs, Cheese Twists but Better From Canada , Bag of 700 Grams Each BAG -More Then a Pound of Real Cheese Cheezies, MADE IN CANADA","http://ecx.images-amazon.com/images/I/21ILx2kLDXL.jpg"
"B005JR4GTA","Sweet Potato Popchips, 0.8-Ounce (Pack of 8)","Sweet Potato Popchips, 0.8-Ounce (Pack of 8)","http://ecx.images-amazon.com/images/I/51TWmzXoEuL._SY300_.jpg"
"B005JXHSGW","Food Should Taste Good is an all natural snack brand created by Pete Lescoe in 2006. Made from wholesome ingredients, Food Should Taste Good chips have been recognized with over 40 taste awards and are created without trans fats, cholesterol, or artificial ingredients. Beyond their award winning taste, these chips are certified gluten free and Kosher and are a good source of dietary fiber and low in sodium.","Food Should Taste Good Jalapeno and Cheddar Tortilla Chips, 5.5-Ounce (Pack of 6)","http://ecx.images-amazon.com/images/I/51rWkvJes3L._SY300_.jpg"
"B005K0JWZY","Every home chef and baker should have this premium baking ingredient in their pantry. Amazingly versatile, sprinkle these ginger chips into everything from a warm bowl of oatmeal to fruit salad to roasted carrots. Use them in place of chocolate chips, nut or dried fruit in nearly all baking recipes. Ginger works well with apples, pears, carrots and dark chocolate.The Ginger People FIJI Ginger Crystallized Ginger ChipsThis special ginger is handcrafted on the South Pacific island country of Fiji. With one of most pristine ecosystems in the world, tropical rainfall and nutrient-rich virgin soil, Fiji is ideal for ginger farming. By partnering with local farmers,The Ginger People are able to source ginger of the highest and purest standard - from farm to market.- Irrigated 100% by fresh Fiji rainfall.- Planted in rich volcanic soil, abundant in beneficial minerals.- Cultivated, tended and harvested by hand.- Free of industrial pollutants, chemicals fertilizers and pesticides.- Bio diverse ginger farms. Plots are rotated with cassava, taro and other annual crops.- Washed in Fiji water.- Hand cut and crafted.Gluten Free.All Natural. One tablespoon contains 50 calories, 0g fat,0mg sodium, 12g carbohydrate, 12g sugars.2 pack / 7oz bag Ingredients: Baby ginger, cane sugar.","Crystallized Ginger Chips - 2pk","http://ecx.images-amazon.com/images/I/41%2BgcFJ5xXL._SY300_.jpg"
"B005LN0QXW","Your favorite shimp chips in a wasabi flavor","Calbee Shrimp Chips, Wasabi, 3.3-Ounce (Pack of 12)","http://ecx.images-amazon.com/images/I/51VZh-T%2B3ML._SY300_.jpg"
"B005LU33OE","BeANatural Bean Chips, 18.53-Ounce","BeANatural Bean Chips, 18.53-Ounce","http://ecx.images-amazon.com/images/I/51bnVs48o-L._SY300_.jpg"
"B005LUX3AI","We bake real pita from our own special recipe, slice it into chips, then bake it again for a delicious crunch. We think time is an essential ingredient, which is why we devote up to 14 hours to bake each batch of Stacy&#x2019;s Pita Chips. That&#x2019;s just how long it takes to reach perfection.","Stacy's Pita Chips, Simply Naked, 1-Ounce Bags (Pack of 48)","http://ecx.images-amazon.com/images/I/51VlEBBVBwL._SY300_.jpg"
"B005M4626K","Save Over 20% Off Normal Retail Prices On Popcorn Indiana Sea Salt Chip Ins-Popcorn Chips 12/7.25 Oz. Here Is The Chip'Ins For Purists. The Main Ingredients: Corn Sea Salt And Air. While We Couldn&#x20AC;TMT Park A Farm Right Next To The Ocean (Though That Would Be Pretty Sweet) We Were Able To Create The Next Best Thing: Sea Salt Chip'Ins The Perfect All Natural Triumvirate Of Taste Purity And Crunch. Enjoy And Munch Better. (Note: Please Check The Ingredients Of Any Product Before Use. )Specialty Dietary Needs : Gluten Free Kosher","Popcorn Indiana Sea Salt Chip`ins-Popcorn Chips ( 12/7.25 OZ)","http://ecx.images-amazon.com/images/I/21bnS8Jd8TL.jpg"
"B005M460GM","###############################################################################################################################################################################################################################################################","Popcorn Indiana Jalapeno Ranch Chip`ins-Popcorn Chips (12x7.25 Oz)","http://ecx.images-amazon.com/images/I/21-Fl8r2nuL.jpg"
"B005MEP93C","Julio's Seasoned Corn Tortilla Chips - 10 Oz","Julio's Seasoned Corn Tortilla Chips - 10 Oz","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB192198896_.gif"
"B005MW92XW","Glutino Gluten Fe Bagel Chips, Parmesan and Garlic (Pack of 3)","Glutino Gluten Fe Bagel Chips, Parmesan and Garlic (Pack of 3)","http://ecx.images-amazon.com/images/I/51luajJxSZL._SY300_.jpg"
"B005NGEJWQ","As a pioneer in the gluten-free industry, glutinous is committed to creating the best tasting gluten-free products. Glutinous mission is to give you gluten free food that is not only safe but tastes good. We believe that your dietary needs are important, and we will provide you with the best quality products and ingredients.","Glutino Gluten Free Bagel Chips, Original , 6-Ounce (Pack of 6)","http://ecx.images-amazon.com/images/I/51ThpiT3lmL._SY300_.jpg"
"B005NGEP98","As a pioneer in the gluten-free industry, glutinous is committed to creating the best tasting gluten-free products. Glutinous mission is to give you gluten free food that is not only safe but tastes good. We believe that your dietary needs are important, and we will provide you with the best quality products and ingredients.","Glutino Parmesan and Garlic Bagel Chips Gluten Free, 6-Ounce (Pack of 6)","http://ecx.images-amazon.com/images/I/51pPaBnPxCL._SY300_.jpg"
"B005NX4DC0","Pringles Super Stack Potato Chips with 3 the Original, 2 Sour Cream & Onion , 1 Cheddar Cheese . Total 6 Can.","Pringles Super Stack Potato Chips with 3 the Original, 2 Sour Cream &amp; Onion , 1 Cheddar Cheese . Total 6 Can.","http://ecx.images-amazon.com/images/I/5185iovnh%2BL._SY300_.jpg"
"B005O5NR1K","Lay's Kettle Cooked Creamy Mediterranean Herb Potato Chips, 8.5 oz (Pack of 3)","Lay's Kettle Cooked Creamy Mediterranean Herb Potato Chips, 8.5 oz (Pack of 3)","http://ecx.images-amazon.com/images/I/41Ln5wJy%2BTL.jpg"
"B005OM653K","Even the most casual food shoppers have probably noticed the increased quantity and variety of organic products available and they vary from food to detergent, cosmetics and many more.Maybe you're wondering what all the fuss is about? Are organic products healthier? Are they safer? Are they worth the extra money if they cost more than conventional products? How are they compared to all other products and tastes?Well, by selecting Stacy's Cinnamon Sugar Pita Chips (12x8 OZ) you already got the answer for all these questionsSave on Stacy's 12X 8 Oz Cinnamon Sugar Pita ChipsStacy's Pita Chips In Cinnamon Sugar Are Lightly Dusted With Cinnamon And Sugar For An Exceptional Sweet Snack.:(Note: This Product Description Is Informational Only. Always Check The Actual Product Label In Your Possession For The Most Accurate Ingredient Information Before Use. For Any Health Or Dietary Related Matter Always Consult Your Doctor Before Use.)","Ecofriendly Stacy's Cinnamon Sugar Pita Chips (12x8 OZ) By Stacy'S","http://ecx.images-amazon.com/images/I/21I4kC4crnL.jpg"
"B005OM6B98","Gluten-free, vegan, and they taste outstanding. These are multi-grain, lightly salted, triangle-shaped chips.They are:* Non-GMO* 100% Organic* Loaded with Omega 3's* No synthetic pesticides or chemical fertilizers* No trans fats or high fructose corn syrup* No artifical flavors, colors or preservatives* Because they're vegan they naturally have No Cholesterol (cholesterol only comes from animal products)They have a wonderful crunch. And unlike many snacks, after you eat a handful of them, you feel satiated. With 18 whole grains per serving, I encourage the entire family to snack on these chips often. This is by far the best tasting snack chip on the market. I don't know how they managed to make a chip that takes so good and is so good for you at the same time.","Ecofriendly Late July Sea Salt By The Seashore Tortilla Chips ( 12/6 OZ) By Late July","http://ecx.images-amazon.com/images/I/215aQVn7HYL.jpg"
"B005OPQOB0","Plocky's Hummus Chips, Greek Lemon Herb, 3-Ounce (Pack of 6)","Plocky's Hummus Chips, Greek Lemon Herb, 3-Ounce (Pack of 6)","http://ecx.images-amazon.com/images/I/51y7pSt4TaL._SY300_.jpg"
"B005OSS5RS","These are good pickle chips with an excellent crispness and a good pickle taste. They don't have as much of the vinegar zing that many pickle chips have, but they're quite tasty. They seem to be thicker and slightly crunchier than regular Lay's.","Lay's Dill Pickle Chips","http://ecx.images-amazon.com/images/I/31iq2mOYBNL.jpg"
"B005P0F78A","Sunspire Peanut Butter Baking Chips are made with all natural peanut butter. With a creamy melt in your mouth texture and smooth peanut butter taste, these are the perfect addition to baked treats! May all your baking be SunSpired!","SunSpire Baking Chips Peanut Butter -- 10 oz","http://ecx.images-amazon.com/images/I/51by7J6IrZL._SX300_.jpg"
"B005P0FIWK","Sun-Drenched Mediterranean Carob Is Combined With Sunspire's Signature Malted Grain Sweetener And A Bit Of Palm Kernel Oil That Helps The Chips Hold Their Shape In Warmer Temperatures. These Deliciously Smooth Chips Are Made Without Any Dairy Ingredients.: Kosher(Note: This Product Description Is Informational Only. Always Check The Actual Product Label In Your Possession For The Most Accurate Ingredient Information Before Use. For Any Health Or Dietary Related Matter Always Consult Your Doctor Before Use.)","SunSpire - Carob Chips All Natural Vegan - 10 oz.","http://ecx.images-amazon.com/images/I/51NitoSIQfL._SX300_.jpg"
"B005PTQUSC","&quot;MANORA Fried Shrimp Chips 100g&quot; is tapioca using this ebisen thai. It is flavored with garlic and pepper.","MANORA Fried Shrimp Chips 100g","http://ecx.images-amazon.com/images/I/41xqOGUsD3L._SY300_.jpg"
